CATEGORIA,DENSIDADCARGA,TIPO_INSTALACION,FECHA,HORA,INTERVALO,KWHD,KWHR,KVARHR,KVAHD,KVARH_LAG,KVARHR_1,KVARH_LEAD,PHASOR_KVAH,IA,IB,IC,AVG_IA_HARMONICS,AVG_IB_HARMONICS,AVG_IC_HARMONICS,VA,VB,VC,THD_VOLT_FASE_A,THD_VOLT_FASE_B,THD_VOLT_FASE_C,THD_CORRIENTE_FASE_A,THD_CORRIENTE_FASE_B,THD_CORRIENTE_FASE_C,KWD,KWR,KVARD,KVAD,NOMINAL_VOLTAGE_NVO,PT,CT,VA_DESV,VB_DESV,VC_DESV,IA_DESV,IB_DESV,IC_DESV,VOLTAJE_PROM,VOLTAJE_DESV_MAX,VOLTAJE_DESV_PORCENTAJE,CORRIENTE_PROM,CORRIENTE_DESV_MAX
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 03:15:00.000000 UTC,3,03:15,7.38,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.1,13260.1,13332.1,0.02,0.02,0.02,0.31,0.24,0.31,29.52,0.0,0.0,29.28,13198.61,14400:120,50:5,1.4899999999997817,61.489999999999782,133.48999999999978,0.0,0.0,0.0,13264.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 10:30:00.000000 UTC,10,10:30,5.58,0.0,0.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13224.1,13344.1,13332.1,0.02,0.02,0.02,0.3,0.24,0.49,22.32,0.0,0.0,22.56,13198.61,14400:120,50:5,25.489999999999782,145.48999999999978,133.48999999999978,0.0,0.0,0.0,13300.1,145.48999999999978,0.011023130466011177,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 22:45:00.000000 UTC,22,22:45,5.94,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13188.1,13236.1,13332.1,0.02,0.02,0.02,0.34,0.25,0.49,23.76,0.0,0.0,23.76,13198.61,14400:120,50:5,10.510000000000218,37.489999999999782,133.48999999999978,0.0,0.0,0.0,13252.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 17:30:00.000000 UTC,17,17:30,5.76,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13188.1,13248.1,13332.1,0.02,0.02,0.02,0.29,0.21,0.43,23.04,0.0,0.0,23.04,13198.61,14400:120,50:5,10.510000000000218,49.489999999999782,133.48999999999978,0.0,0.0,0.0,13256.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-29 03:30:00.000000 UTC,3,03:30,6.24,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.1,13248.1,13332.1,0.02,0.02,0.02,0.46,0.37,0.61,24.96,0.0,0.0,24.96,13198.61,14400:120,50:5,1.4899999999997817,49.489999999999782,133.48999999999978,0.0,0.0,0.0,13260.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 21:30:00.000000 UTC,21,21:30,6.36,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13188.1,13212.1,13332.1,0.03,0.03,0.03,0.34,0.25,0.43,25.44,0.0,0.0,25.44,13198.61,14400:120,50:5,10.510000000000218,13.489999999999782,133.48999999999978,0.0,0.0,0.0,13244.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-27 19:45:00.000000 UTC,19,19:45,17.28,0.0,0.0,17.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13356.1,13392.1,13512.1,0.03,0.03,0.03,0.3,0.22,0.26,69.12,0.0,0.0,69.36,13198.61,14400:120,50:5,157.48999999999978,193.48999999999978,313.48999999999978,0.0,0.0,0.0,13420.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-14 05:45:00.000000 UTC,5,05:45,17.88,0.0,0.0,18.84,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13440.1,13512.1,0.02,0.05,0.02,0.23,0.19,0.22,71.52,0.0,0.0,75.36,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 05:00:00.000000 UTC,5,05:00,17.94,0.0,0.0,18.78,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13392.1,13440.1,13512.1,0.02,0.02,0.02,0.25,0.23,0.23,71.76,0.0,0.0,75.12,13198.61,14400:120,50:5,193.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13448.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 10:30:00.000000 UTC,10,10:30,14.58,0.0,0.0,14.64,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13404.1,13476.1,13512.1,0.03,0.03,0.03,0.25,0.19,0.2,58.32,0.0,0.0,58.56,13198.61,14400:120,50:5,205.48999999999978,277.48999999999978,313.48999999999978,0.0,0.0,0.0,13464.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 17:30:00.000000 UTC,17,17:30,15.96,0.0,0.0,15.96,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13368.1,13428.1,13512.1,0.02,0.02,0.02,0.24,0.17,0.22,63.84,0.0,0.0,63.84,13198.61,14400:120,50:5,169.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 16:30:00.000000 UTC,16,16:30,17.34,0.0,0.0,17.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13428.1,13512.1,0.02,0.02,0.02,0.22,0.15,0.18,69.36,0.0,0.0,69.36,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13440.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 16:00:00.000000 UTC,16,16:00,21.96,0.0,0.0,22.02,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.25,0.23,0.21,87.84,0.0,0.0,88.08,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 10:30:00.000000 UTC,10,10:30,19.14,0.0,0.0,19.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13404.1,13488.1,13512.1,0.02,0.02,0.02,0.18,0.14,0.13,76.56,0.0,0.0,76.56,13198.61,14400:120,50:5,205.48999999999978,289.48999999999978,313.48999999999978,0.0,0.0,0.0,13468.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 12:15:00.000000 UTC,12,12:15,17.58,0.0,0.0,17.58,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13464.1,13512.1,0.02,0.02,0.02,0.17,0.12,0.09,70.32,0.0,0.0,70.32,13198.61,14400:120,50:5,181.48999999999978,265.48999999999978,313.48999999999978,0.0,0.0,0.0,13452.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-18 14:00:00.000000 UTC,14,14:00,12.6,0.0,0.0,12.66,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13464.1,13512.1,0.02,0.02,0.02,0.25,0.21,0.24,50.4,0.0,0.0,50.64,13198.61,14400:120,50:5,181.48999999999978,265.48999999999978,313.48999999999978,0.0,0.0,0.0,13452.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 06:00:00.000000 UTC,6,06:00,18.54,0.0,0.0,19.32,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.12,0.1,0.11,74.16,0.0,0.0,77.28,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 06:15:00.000000 UTC,6,06:15,20.16,0.0,0.0,21.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13392.1,13440.1,13512.1,0.02,0.02,0.02,0.21,0.23,0.23,80.64,0.0,0.0,84.96,13198.61,14400:120,50:5,193.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13448.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 18:15:00.000000 UTC,18,18:15,14.34,0.0,0.0,14.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13368.1,13416.1,13512.1,0.03,0.03,0.03,0.26,0.18,0.24,57.36,0.0,0.0,57.6,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 15:15:00.000000 UTC,15,15:15,16.62,0.0,0.0,16.62,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13392.1,13440.1,13512.1,0.02,0.02,0.02,0.21,0.14,0.15,66.48,0.0,0.0,66.48,13198.61,14400:120,50:5,193.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13448.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 11:00:00.000000 UTC,11,11:00,18.6,0.0,0.0,18.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13488.1,13512.1,0.02,0.02,0.02,0.16,0.12,0.13,74.4,0.0,0.0,74.4,13198.61,14400:120,50:5,181.48999999999978,289.48999999999978,313.48999999999978,0.0,0.0,0.0,13460.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-03 16:45:00.000000 UTC,16,16:45,14.28,0.0,0.0,14.28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13404.1,13416.1,13512.1,0.02,0.02,0.02,0.24,0.17,0.18,57.12,0.0,0.0,57.12,13198.61,14400:120,50:5,205.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 09:45:00.000000 UTC,9,09:45,15.66,0.0,0.0,15.66,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13392.1,13464.1,13512.1,0.03,0.02,0.02,0.26,0.21,0.24,62.64,0.0,0.0,62.64,13198.61,14400:120,50:5,193.48999999999978,265.48999999999978,313.48999999999978,0.0,0.0,0.0,13456.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 05:45:00.000000 UTC,5,05:45,17.52,0.0,0.0,18.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13452.1,13512.1,0.05,0.04,0.11,0.22,0.18,0.21,70.08,0.0,0.0,73.92,13198.61,14400:120,50:5,181.48999999999978,253.48999999999978,313.48999999999978,0.0,0.0,0.0,13448.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-03 05:15:00.000000 UTC,5,05:15,17.46,0.0,0.0,18.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13368.1,13428.1,13512.1,0.02,0.02,0.02,0.12,0.09,0.11,69.84,0.0,0.0,72.72,13198.61,14400:120,50:5,169.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-27 21:45:00.000000 UTC,21,21:45,12.18,0.0,0.0,12.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13356.1,13392.1,13512.1,0.03,0.03,0.02,0.3,0.19,0.26,48.72,0.0,0.0,48.72,13198.61,14400:120,50:5,157.48999999999978,193.48999999999978,313.48999999999978,0.0,0.0,0.0,13420.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-19 06:00:00.000000 UTC,6,06:00,16.92,0.0,0.0,17.82,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13392.1,13464.1,13512.1,0.02,0.02,0.02,0.11,0.08,0.1,67.68,0.0,0.0,71.28,13198.61,14400:120,50:5,193.48999999999978,265.48999999999978,313.48999999999978,0.0,0.0,0.0,13456.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-11 04:45:00.000000 UTC,4,04:45,17.16,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.11,0.08,0.1,68.64,0.0,0.0,72.0,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 17:45:00.000000 UTC,17,17:45,12.78,0.0,0.0,12.78,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.3,0.2,0.25,51.12,0.0,0.0,51.12,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 15:30:00.000000 UTC,15,15:30,19.74,0.0,0.0,19.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13440.1,13512.1,0.02,0.02,0.02,0.19,0.17,0.18,78.96,0.0,0.0,79.2,13198.61,14400:120,50:5,181.48999999999978,241.48999999999978,313.48999999999978,0.0,0.0,0.0,13444.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-15 12:30:00.000000 UTC,12,12:30,15.12,0.0,0.0,15.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13404.1,13500.1,13512.1,0.02,0.02,0.02,0.25,0.25,0.25,60.48,0.0,0.0,60.24,13198.61,14400:120,50:5,205.48999999999978,301.48999999999978,313.48999999999978,0.0,0.0,0.0,13472.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 16:15:00.000000 UTC,16,16:15,19.92,0.0,0.0,19.92,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13368.1,13404.1,13512.1,0.02,0.02,0.02,0.15,0.11,0.12,79.68,0.0,0.0,79.68,13198.61,14400:120,50:5,169.48999999999978,205.48999999999978,313.48999999999978,0.0,0.0,0.0,13428.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 07:15:00.000000 UTC,7,07:15,16.92,0.0,0.0,17.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13392.1,13464.1,13512.1,0.02,0.02,0.02,0.23,0.21,0.23,67.68,0.0,0.0,68.4,13198.61,14400:120,50:5,193.48999999999978,265.48999999999978,313.48999999999978,0.0,0.0,0.0,13456.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 12:00:00.000000 UTC,12,12:00,19.62,0.0,0.0,19.62,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13380.1,13464.1,13512.1,0.02,0.02,0.02,0.16,0.14,0.12,78.48,0.0,0.0,78.48,13198.61,14400:120,50:5,181.48999999999978,265.48999999999978,313.48999999999978,0.0,0.0,0.0,13452.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 16:45:00.000000 UTC,16,16:45,17.64,0.0,0.0,17.82,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13368.1,13428.1,13512.1,0.02,0.02,0.02,0.22,0.2,0.25,70.56,0.0,0.0,71.28,13198.61,14400:120,50:5,169.48999999999978,229.48999999999978,313.48999999999978,0.0,0.0,0.0,13436.1,313.48999999999978,0.023751743554813708,1.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 22:00:00.000000 UTC,22,22:00,5.52,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13188.1,13236.1,13332.1,0.03,0.03,0.02,0.41,0.28,0.51,22.08,0.0,0.0,22.32,13198.61,14400:120,50:5,10.510000000000218,37.489999999999782,133.48999999999978,0.0,0.0,0.0,13252.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 04:30:00.000000 UTC,4,04:30,6.18,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.1,13260.1,13332.1,0.02,0.02,0.02,0.37,0.25,0.45,24.72,0.0,0.0,24.72,13198.61,14400:120,50:5,1.4899999999997817,61.489999999999782,133.48999999999978,0.0,0.0,0.0,13264.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 23:00:00.000000 UTC,23,23:00,5.94,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13176.1,13224.1,13332.1,0.02,0.02,0.02,0.33,0.25,0.47,23.76,0.0,0.0,23.76,13198.61,14400:120,50:5,22.510000000000218,25.489999999999782,133.48999999999978,0.0,0.0,0.0,13244.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-18 21:15:00.000000 UTC,21,21:15,7.32,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13176.1,13224.1,13332.1,0.03,0.03,0.03,0.33,0.18,0.26,29.28,0.0,0.0,29.28,13198.61,14400:120,50:5,22.510000000000218,25.489999999999782,133.48999999999978,0.0,0.0,0.0,13244.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-25 09:45:00.000000 UTC,9,09:45,11.58,0.0,0.0,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13236.1,13332.1,13332.1,0.02,0.03,0.02,0.29,0.26,0.37,46.32,0.0,0.0,46.32,13198.61,14400:120,50:5,37.489999999999782,133.48999999999978,133.48999999999978,0.0,0.0,0.0,13300.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 16:45:00.000000 UTC,16,16:45,6.72,0.0,0.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.1,13248.1,13332.1,0.02,0.02,0.02,0.29,0.21,0.36,26.88,0.0,0.0,27.12,13198.61,14400:120,50:5,1.4899999999997817,49.489999999999782,133.48999999999978,0.0,0.0,0.0,13260.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-19 10:30:00.000000 UTC,10,10:30,6.12,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13212.1,13296.1,13332.1,0.02,0.02,0.02,0.4,0.29,0.48,24.48,0.0,0.0,24.72,13198.61,14400:120,50:5,13.489999999999782,97.489999999999782,133.48999999999978,0.0,0.0,0.0,13280.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 14:00:00.000000 UTC,14,14:00,0.48,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.1,13296.1,13332.1,0.02,0.02,0.02,0.44,0.38,0.43,1.92,0.0,0.0,8.64,13198.61,14400:120,50:5,1.4899999999997817,97.489999999999782,133.48999999999978,0.0,0.0,0.0,13276.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 10:45:00.000000 UTC,10,10:45,5.58,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13224.1,13344.1,13332.1,0.02,0.02,0.02,0.3,0.26,0.53,22.32,0.0,0.0,22.08,13198.61,14400:120,50:5,25.489999999999782,145.48999999999978,133.48999999999978,0.0,0.0,0.0,13300.1,145.48999999999978,0.011023130466011177,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 04:45:00.000000 UTC,4,04:45,12.84,0.0,0.0,13.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13188.1,13248.1,13332.1,0.02,0.02,0.02,0.35,0.24,0.34,51.36,0.0,0.0,52.32,13198.61,14400:120,50:5,10.510000000000218,49.489999999999782,133.48999999999978,0.0,0.0,0.0,13256.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 04:45:00.000000 UTC,4,04:45,10.56,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.1,13260.1,13332.1,0.02,0.02,0.02,0.48,0.29,0.49,42.24,0.0,0.0,43.2,13198.61,14400:120,50:5,1.4899999999997817,61.489999999999782,133.48999999999978,0.0,0.0,0.0,13264.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-05 10:00:00.000000 UTC,10,10:00,5.64,0.0,0.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13212.1,13332.1,13332.1,0.02,0.02,0.02,0.32,0.3,0.57,22.56,0.0,0.0,22.56,13198.61,14400:120,50:5,13.489999999999782,133.48999999999978,133.48999999999978,0.0,0.0,0.0,13292.1,133.48999999999978,0.010113943816810996,0.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 13:45:00.000000 UTC,13,13:45,26.04,0.0,0.0,26.1,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13200.1,13284.1,13320.1,0.02,0.02,0.02,0.2,0.16,0.18,104.16,0.0,0.0,104.4,13198.61,14400:120,50:5,1.4899999999997817,85.489999999999782,121.48999999999978,0.0,0.0,0.0,13268.1,121.48999999999978,0.009204757167610815,2.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-10 13:30:00.000000 UTC,13,13:30,27.18,0.0,0.0,27.42,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13212.1,13296.1,13320.1,0.03,0.02,0.03,0.19,0.2,0.18,108.72,0.0,0.0,109.68,13198.61,14400:120,50:5,13.489999999999782,97.489999999999782,121.48999999999978,0.0,0.0,0.0,13276.1,121.48999999999978,0.009204757167610815,2.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 10:00:00.000000 UTC,10,10:00,26.34,0.0,0.0,27.06,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13200.1,13308.1,13320.1,0.02,0.02,0.02,0.15,0.18,0.2,105.36,0.0,0.0,108.24,13198.61,14400:120,50:5,1.4899999999997817,109.48999999999978,121.48999999999978,0.0,0.0,0.0,13276.1,121.48999999999978,0.009204757167610815,2.0,0.0
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 08:45:00.000000 UTC,8,08:45,26.46,0.0,0.0,27.18,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13200.1,13296.1,13320.1,0.02,0.02,0.02,0.17,0.15,0.16,105.84,0.0,0.0,108.72,13198.61,14400:120,50:5,1.4899999999997817,97.489999999999782,121.48999999999978,0.0,0.0,0.0,13272.1,121.48999999999978,0.009204757167610815,2.0,0.0
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 08:00:00.000000 UTC,8,08:00,24.0,0.0,0.0,24.48,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13200.1,13284.1,13320.1,0.02,0.02,0.02,0.18,0.18,0.2,96.0,0.0,0.0,97.92,13198.61,14400:120,50:5,1.4899999999997817,85.489999999999782,121.48999999999978,0.0,0.0,0.0,13268.1,121.48999999999978,0.009204757167610815,2.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-06 09:00:00.000000 UTC,9,09:00,26.28,0.0,0.0,26.82,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13416.1,13476.1,13512.1,0.02,0.02,0.02,0.11,0.08,0.09,105.12,0.0,0.0,107.28,13198.61,14400:120,50:5,217.48999999999978,277.48999999999978,313.48999999999978,0.0,0.0,0.0,13468.1,313.48999999999978,0.023751743554813708,2.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 17:15:00.000000 UTC,17,17:15,25.08,0.0,0.0,26.1,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13380.1,13404.1,13512.1,0.02,0.02,0.02,0.18,0.15,0.15,100.32,0.0,0.0,104.4,13198.61,14400:120,50:5,181.48999999999978,205.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,2.0,0.0
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 17:00:00.000000 UTC,17,17:00,26.82,0.0,0.0,27.54,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13380.1,13404.1,13512.1,0.02,0.02,0.02,0.09,0.08,0.07,107.28,0.0,0.0,110.16,13198.61,14400:120,50:5,181.48999999999978,205.48999999999978,313.48999999999978,0.0,0.0,0.0,13432.1,313.48999999999978,0.023751743554813708,2.0,0.0
